idx,good_score,bad_score
1,-4.066869735717773,-4.185152053833008
2,-4.77687406539917,-4.937799453735352
3,-3.805910587310791,-4.075406551361084
4,-4.9451799392700195,-5.241151332855225
5,-5.550680637359619,-5.864114284515381
6,-5.0021185874938965,-5.291085243225098
7,-3.89947509765625,-4.225377559661865
8,-7.118183135986328,-7.162766456604004
9,-6.938931941986084,-7.101571083068848
10,-6.8864336013793945,-7.013084411621094
11,-4.909832000732422,-5.267506122589111
12,-6.208459854125977,-6.4801836013793945
13,-2.840787410736084,-3.0398566722869873
14,-6.863602638244629,-7.147758483886719
15,-4.502882957458496,-4.858068943023682
16,-6.773719787597656,-6.887892723083496
17,-5.224076271057129,-5.256911277770996
18,-9.468304634094238,-9.311895370483398
19,-6.235762596130371,-6.4481425285339355
20,-4.605419158935547,-5.32077693939209
21,-6.109149932861328,-6.355498790740967
22,-6.174543380737305,-6.670180320739746
23,-5.573976993560791,-5.627942085266113
24,-7.96654748916626,-7.836216449737549
25,-6.248469829559326,-6.314359188079834
26,-4.739414691925049,-4.571364879608154
27,-6.84874963760376,-6.838662147521973
28,-4.591185092926025,-4.678816795349121
29,-7.042245388031006,-6.948197841644287
30,-6.007228374481201,-6.06408166885376
31,-7.477744102478027,-7.582213401794434
32,-5.243531227111816,-5.593476295471191
33,-5.194839954376221,-5.323354244232178
34,-5.420196056365967,-5.65056037902832
35,-5.187625885009766,-5.548936367034912
36,-3.2987401485443115,-3.3257412910461426
37,-4.2849531173706055,-4.5425705909729
38,-5.371123790740967,-5.4388885498046875
39,-4.65504789352417,-4.889626979827881
40,-4.883152961730957,-4.993858337402344
41,-6.023414134979248,-6.507567405700684
42,-3.6507925987243652,-3.5433907508850098
43,-5.704684257507324,-5.737712860107422
44,-5.727504253387451,-5.91671085357666
45,-6.322515964508057,-6.873399257659912
46,-8.251090049743652,-8.353167533874512
47,-4.731349945068359,-4.844991207122803
48,-5.656034469604492,-5.836793899536133
49,-6.297132968902588,-6.476784706115723
50,-7.33754301071167,-7.47646951675415
51,-6.802071571350098,-6.9795451164245605
52,-5.275666236877441,-5.8621320724487305
53,-5.00697660446167,-5.167430877685547
54,-3.351693630218506,-3.4525346755981445
55,-5.208108901977539,-5.855802059173584
56,-4.262873649597168,-4.420977592468262
57,-5.837533950805664,-5.8105549812316895
58,-4.569040298461914,-4.682090759277344
59,-4.344423770904541,-4.628144264221191
60,-5.926998138427734,-6.183847427368164
61,-4.757380962371826,-5.109401702880859
62,-5.063041687011719,-5.368919372558594
63,-6.4214301109313965,-6.948958396911621
64,-6.59990930557251,-7.007615566253662
65,-4.265410423278809,-4.431787490844727
66,-6.177792072296143,-6.205434799194336
67,-4.702028274536133,-4.94663143157959
68,-4.5009379386901855,-4.866641044616699
69,-4.654399394989014,-4.777229309082031
70,-5.58894681930542,-5.866612434387207
71,-4.604465484619141,-4.375343322753906
72,-4.676459789276123,-4.956352233886719
73,-5.454893112182617,-5.698267459869385
74,-5.8020453453063965,-5.98579740524292
75,-5.8768720626831055,-5.8851141929626465
76,-7.247855186462402,-7.342523097991943
77,-5.438806056976318,-5.654473781585693
78,-7.891091823577881,-7.714025020599365
79,-4.925821781158447,-5.401651382446289
80,-5.999849319458008,-6.354725360870361
81,-5.429193019866943,-5.524289131164551
