idx,good_score,bad_score
1,-6.805602550506592,-7.902340888977051
2,-9.91854476928711,-10.462858200073242
3,-7.376572608947754,-8.0296049118042
4,-7.443749904632568,-8.613466262817383
5,-8.445704460144043,-9.488068580627441
6,-4.6167893409729,-5.096142292022705
7,-7.703237056732178,-8.560835838317871
8,-4.94601583480835,-5.079745769500732
9,-7.266546249389648,-8.235821723937988
10,-11.721418380737305,-11.539593696594238
11,-8.392264366149902,-9.651092529296875
12,-8.951753616333008,-10.066329956054688
13,-4.311941623687744,-4.224222660064697
14,-4.648313522338867,-4.831548690795898
15,-7.570138454437256,-7.761307716369629
16,-6.319071292877197,-6.500018119812012
17,-7.808071613311768,-8.696941375732422
18,-8.20561408996582,-8.736861228942871
19,-9.339803695678711,-9.838305473327637
20,-3.9951207637786865,-4.312894821166992
21,-8.059897422790527,-8.859827041625977
22,-6.154586315155029,-6.373279094696045
23,-5.845059394836426,-5.9576191902160645
24,-9.064981460571289,-9.378829002380371
25,-9.646713256835938,-10.234344482421875
26,-5.646322250366211,-6.2640380859375
27,-4.593545436859131,-5.049009323120117
28,-7.948538780212402,-8.974102020263672
29,-4.390379428863525,-4.640531539916992
30,-11.172986030578613,-11.973206520080566
31,-9.550030708312988,-10.224546432495117
32,-9.42872142791748,-9.922229766845703
33,-8.970257759094238,-10.829485893249512
34,-8.68529987335205,-9.160415649414062
35,-7.104317665100098,-7.5114240646362305
36,-4.0948486328125,-4.508615493774414
37,-6.773223400115967,-6.9424238204956055
38,-4.927654266357422,-5.176331043243408
39,-6.535398960113525,-6.832411766052246
40,-6.671124458312988,-7.573731422424316
41,-10.8341064453125,-11.02047348022461
42,-9.476740837097168,-10.067024230957031
43,-11.845609664916992,-12.511077880859375
44,-9.201075553894043,-9.320892333984375
45,-8.235689163208008,-8.694028854370117
46,-9.124929428100586,-9.741615295410156
47,-7.931893825531006,-8.605120658874512
48,-8.394216537475586,-9.037214279174805
49,-7.316984176635742,-7.851179122924805
50,-7.991814613342285,-9.068835258483887
51,-7.285179138183594,-7.805606842041016
52,-7.115368843078613,-7.463558197021484
53,-8.355986595153809,-9.042338371276855
54,-5.750858306884766,-5.8293328285217285
55,-6.816896438598633,-7.2680463790893555
56,-7.287790775299072,-7.631409645080566
57,-7.020030975341797,-7.138388633728027
58,-3.7618494033813477,-4.018990516662598
59,-4.250666618347168,-4.478989601135254
60,-6.834072589874268,-7.375559329986572
61,-7.262293815612793,-7.630256175994873
62,-8.3021821975708,-8.664685249328613
63,-5.901749610900879,-6.120809555053711
64,-7.17039155960083,-7.4978485107421875
65,-4.098504543304443,-4.213397979736328
66,-9.902796745300293,-9.78732967376709
67,-11.194735527038574,-11.806640625
68,-7.651431083679199,-8.804178237915039
69,-6.458425045013428,-6.7745585441589355
70,-8.272916793823242,-9.309698104858398
71,-7.848425388336182,-7.787531852722168
72,-8.850165367126465,-9.503936767578125
73,-7.546425819396973,-8.364818572998047
74,-5.09954833984375,-5.484280109405518
75,-5.12393856048584,-5.234197616577148
76,-6.400432109832764,-6.850210189819336
77,-7.625934600830078,-8.300392150878906
78,-9.31740951538086,-10.586797714233398
