idx,good_score,bad_score
1,-6.931735038757324,-7.989922523498535
2,-7.432526588439941,-8.888427734375
3,-7.728723049163818,-8.32732105255127
4,-7.848747253417969,-8.854763984680176
5,-7.091742992401123,-8.6416015625
6,-4.235819339752197,-4.6321120262146
7,-6.844768047332764,-7.728492736816406
8,-4.719112396240234,-4.938066482543945
9,-7.231499671936035,-8.476982116699219
10,-10.052614212036133,-10.176616668701172
11,-7.778844833374023,-9.125015258789062
12,-8.825907707214355,-10.09145736694336
13,-3.776195526123047,-3.836315393447876
14,-4.406084060668945,-4.7098259925842285
15,-6.833416938781738,-7.388847351074219
16,-5.530752182006836,-5.7417073249816895
17,-7.720040321350098,-8.386056900024414
18,-7.828111171722412,-8.356825828552246
19,-8.406123161315918,-9.25097370147705
20,-3.849743604660034,-4.159153461456299
21,-7.223850250244141,-8.840044975280762
22,-5.5323638916015625,-5.717498779296875
23,-5.563457012176514,-5.678704261779785
24,-8.352924346923828,-9.822348594665527
25,-8.935539245605469,-9.704330444335938
26,-5.068382263183594,-5.783901214599609
27,-4.290997505187988,-4.749021053314209
28,-6.06918478012085,-8.148595809936523
29,-4.478742599487305,-4.693251609802246
30,-12.042978286743164,-13.079733848571777
31,-9.153225898742676,-9.645813941955566
32,-9.286513328552246,-10.396903991699219
33,-8.067191123962402,-9.792622566223145
34,-7.49452018737793,-8.102832794189453
35,-6.1522064208984375,-6.624865531921387
36,-3.529863119125366,-3.8207218647003174
37,-6.1549072265625,-6.501412391662598
38,-4.374571800231934,-4.716391086578369
39,-6.2096757888793945,-6.674564838409424
40,-6.131099700927734,-7.195089340209961
41,-9.33814811706543,-9.494646072387695
42,-9.681865692138672,-10.759394645690918
43,-11.605879783630371,-11.564447402954102
44,-8.530991554260254,-9.160287857055664
45,-8.119585990905762,-8.74359130859375
46,-10.213043212890625,-10.724261283874512
47,-7.552666664123535,-8.613800048828125
48,-7.745927333831787,-8.739971160888672
49,-6.522040367126465,-7.385052680969238
50,-7.100630760192871,-8.91797924041748
51,-6.356263637542725,-6.98516845703125
52,-7.451911926269531,-7.90894889831543
53,-8.633317947387695,-9.358909606933594
54,-5.171114444732666,-5.242933750152588
