idx,good_score,bad_score
1,-3.8338191509246826,-3.974276304244995
2,-4.377941131591797,-4.5751495361328125
3,-3.877366781234741,-4.139155864715576
4,-4.850763320922852,-5.213643550872803
5,-5.31365966796875,-5.705301761627197
6,-5.060879707336426,-5.369480133056641
7,-4.180245876312256,-4.479684829711914
8,-6.662499904632568,-6.843794345855713
9,-6.551319122314453,-6.712048530578613
10,-6.489295482635498,-6.637411594390869
11,-4.9844255447387695,-5.348659515380859
12,-6.424815654754639,-6.855142116546631
13,-2.8648390769958496,-3.0604052543640137
14,-6.471439361572266,-6.804731845855713
15,-4.6399993896484375,-4.9650492668151855
16,-6.456721782684326,-6.865359306335449
17,-4.8456573486328125,-5.0866289138793945
18,-9.660064697265625,-9.555089950561523
19,-5.92537260055542,-6.156874656677246
20,-4.534525394439697,-5.280645370483398
21,-6.138369083404541,-6.457624435424805
22,-6.296982288360596,-6.660097599029541
23,-5.6354241371154785,-5.6891679763793945
24,-7.666226387023926,-7.438034534454346
25,-6.4941086769104,-6.534114360809326
26,-4.617991924285889,-4.486392021179199
27,-7.110456466674805,-7.235174655914307
28,-4.4196624755859375,-4.626468658447266
29,-6.9602203369140625,-6.892647743225098
30,-6.193604469299316,-6.068667888641357
31,-7.579946517944336,-7.590014457702637
32,-5.22575569152832,-5.670941352844238
33,-5.1732048988342285,-5.3733391761779785
34,-5.370545864105225,-5.516888618469238
35,-5.142278671264648,-5.561874866485596
36,-3.229581832885742,-3.2556493282318115
37,-4.046156406402588,-4.296393394470215
38,-5.0171613693237305,-5.0686492919921875
39,-4.667974948883057,-4.936565399169922
40,-4.789844512939453,-4.879602432250977
41,-6.208089351654053,-6.809699058532715
42,-3.617406129837036,-3.4847967624664307
43,-5.783111572265625,-5.76505708694458
44,-5.571077823638916,-5.882246017456055
45,-6.12600564956665,-6.71749210357666
46,-8.116717338562012,-8.2996244430542
47,-4.88596248626709,-4.935901165008545
48,-5.674197196960449,-5.854089736938477
49,-6.731492042541504,-6.902668476104736
50,-7.29046630859375,-7.4949798583984375
51,-6.820579528808594,-7.048461437225342
52,-5.486010551452637,-6.045605659484863
53,-4.854203701019287,-5.0475358963012695
54,-2.9071667194366455,-2.999809503555298
55,-5.018054485321045,-5.605318069458008
56,-4.0546135902404785,-4.236022472381592
57,-5.473954677581787,-5.520920753479004
58,-4.495505332946777,-4.576094150543213
59,-4.199024200439453,-4.4420952796936035
60,-6.001702308654785,-6.418187618255615
61,-4.89686918258667,-5.3204216957092285
62,-5.074930191040039,-5.484130859375
63,-6.382231712341309,-7.063621520996094
64,-6.100609302520752,-6.492467880249023
65,-3.975842237472534,-4.1463303565979
66,-6.085486888885498,-6.047938823699951
67,-4.524666786193848,-4.8103861808776855
68,-4.502229690551758,-5.016976833343506
69,-4.715569496154785,-4.8378448486328125
70,-5.54794979095459,-5.842540740966797
71,-4.594698429107666,-4.390139102935791
72,-4.752525329589844,-4.996659278869629
73,-5.677335262298584,-5.928042888641357
74,-5.811354160308838,-6.089101314544678
75,-5.563204288482666,-5.661563873291016
76,-7.22514009475708,-7.343619346618652
77,-5.455613136291504,-5.8251214027404785
78,-7.629768371582031,-7.571250915527344
79,-4.651806354522705,-5.1688947677612305
80,-6.174531936645508,-6.320103645324707
81,-5.035967826843262,-5.152626037597656
82,-6.825741767883301,-7.227188587188721
83,-4.758310317993164,-4.744118690490723
84,-4.208364009857178,-4.513061046600342
85,-4.334197521209717,-4.437036991119385
86,-5.6655988693237305,-5.7797675132751465
87,-7.5059661865234375,-7.908730983734131
88,-8.361065864562988,-8.508737564086914
89,-5.548622131347656,-5.857949256896973
90,-5.51835823059082,-5.530604362487793
91,-4.957757472991943,-5.271901607513428
92,-5.513741493225098,-5.640661716461182
93,-6.56577205657959,-6.806563854217529
94,-5.729265213012695,-5.648232460021973
95,-4.767393589019775,-4.961768627166748
96,-5.999804496765137,-5.974248886108398
97,-4.725829601287842,-4.731683731079102
98,-5.361191749572754,-5.976816654205322
99,-3.906907796859741,-4.09076452255249
100,-4.477905750274658,-4.6690239906311035
101,-5.698477745056152,-5.942981719970703
102,-6.74006462097168,-6.943097114562988
103,-4.514039993286133,-4.849369049072266
104,-5.3670244216918945,-5.650025844573975
105,-5.318949222564697,-5.331604957580566
106,-5.043763160705566,-5.170626163482666
107,-7.982496738433838,-8.683196067810059
108,-5.6015706062316895,-6.002244472503662
109,-8.148747444152832,-8.571043968200684
110,-4.527784824371338,-4.812638282775879
111,-5.338169574737549,-5.559859752655029
112,-5.875417232513428,-6.336301803588867
113,-5.696471214294434,-6.124277591705322
114,-7.26855993270874,-7.701024055480957
115,-7.989019393920898,-8.323495864868164
116,-4.314933776855469,-4.679861545562744
117,-5.7454023361206055,-6.05051851272583
118,-4.547982692718506,-4.895352840423584
119,-2.930124521255493,-3.0650694370269775
120,-5.12066125869751,-5.289876461029053
121,-4.901963233947754,-5.0562615394592285
122,-3.4808311462402344,-3.9629087448120117
123,-5.516467571258545,-5.885354518890381
124,-3.5986990928649902,-3.7648375034332275
125,-3.1470861434936523,-3.1997733116149902
126,-3.4303171634674072,-3.3478708267211914
127,-6.101179122924805,-6.23526668548584
128,-4.421154975891113,-4.443170547485352
129,-4.82811975479126,-4.980262279510498
130,-4.533315181732178,-4.729607582092285
131,-5.604776859283447,-5.992003917694092
132,-4.964329719543457,-5.109806060791016
133,-3.797661542892456,-3.8841447830200195
134,-4.469208717346191,-4.69903039932251
135,-3.3027868270874023,-3.38856840133667
136,-5.156130790710449,-5.335640907287598
137,-5.64831018447876,-5.905130863189697
138,-4.251866817474365,-4.327213287353516
139,-3.814307689666748,-3.896345853805542
140,-5.244064807891846,-5.131783485412598
141,-4.836639404296875,-5.006465911865234
142,-4.844487190246582,-5.014647483825684
143,-5.275585651397705,-5.512696743011475
144,-3.8321309089660645,-3.8779332637786865
145,-4.376500129699707,-4.558286190032959
146,-5.139942169189453,-5.310898780822754
147,-4.576450347900391,-4.709768295288086
148,-5.516249656677246,-5.627317428588867
149,-5.66561222076416,-5.613085746765137
150,-4.440855979919434,-4.560959815979004
151,-6.466954231262207,-6.613182067871094
152,-4.919684886932373,-5.149434566497803
153,-5.865761756896973,-5.656877040863037
154,-5.074106693267822,-5.460142612457275
155,-6.561116695404053,-6.714770317077637
156,-6.096866607666016,-6.341137409210205
157,-4.7974677085876465,-4.967394828796387
158,-4.285003185272217,-4.399265289306641
159,-4.392133712768555,-4.586907863616943
160,-3.6023173332214355,-3.8076536655426025
161,-4.391604900360107,-4.846098899841309
162,-4.8781843185424805,-5.052018165588379
163,-3.1112990379333496,-3.1986987590789795
164,-3.2474565505981445,-3.4126644134521484
165,-4.590118408203125,-4.799906253814697
166,-4.0454864501953125,-4.069220066070557
167,-3.9381144046783447,-4.2153449058532715
168,-4.701219081878662,-4.817044258117676
169,-5.884819030761719,-5.964697360992432
170,-5.055179119110107,-5.246243953704834
171,-5.068960666656494,-5.4571614265441895
172,-4.099614143371582,-4.399941921234131
173,-4.333524703979492,-4.482664585113525
174,-5.1546854972839355,-5.404289722442627
175,-4.232346057891846,-4.364548683166504
176,-3.8475852012634277,-3.9968109130859375
177,-4.320481777191162,-4.411374092102051
178,-6.845252990722656,-6.801558017730713
179,-4.144603729248047,-4.419257164001465
180,-5.248383045196533,-5.536970138549805
181,-3.2073817253112793,-3.2596497535705566
182,-5.227395057678223,-5.7078328132629395
183,-5.383246421813965,-6.033963203430176
184,-4.068669319152832,-4.3994245529174805
185,-6.551255226135254,-6.891391754150391
186,-6.150972843170166,-6.280535697937012
187,-5.503525733947754,-6.091882228851318
188,-5.926284313201904,-6.1770339012146
189,-5.372842311859131,-5.549649715423584
190,-5.048325061798096,-5.359005451202393
191,-6.237234592437744,-6.484689235687256
192,-4.728140830993652,-5.061479568481445
193,-4.477012634277344,-4.51020622253418
194,-5.8029398918151855,-6.057297229766846
195,-6.31915283203125,-6.341379165649414
196,-5.169753551483154,-5.230935573577881
197,-4.4700727462768555,-4.7706298828125
198,-3.525861978530884,-3.6329879760742188
199,-4.441835880279541,-4.692439556121826
200,-4.978272914886475,-5.309162616729736
201,-2.851261615753174,-3.00054931640625
202,-7.425353527069092,-7.746387481689453
203,-5.258401870727539,-5.291660308837891
204,-6.029396057128906,-6.229275226593018
205,-6.427372932434082,-6.661973476409912
206,-6.75377893447876,-7.0094780921936035
207,-8.403595924377441,-8.528847694396973
208,-3.742215156555176,-3.90234375
209,-4.919039249420166,-5.239429473876953
210,-5.749972343444824,-5.805899143218994
211,-5.2951579093933105,-5.491454601287842
212,-5.594366550445557,-5.722447872161865
213,-5.154294967651367,-5.231960296630859
214,-7.823544979095459,-7.979400634765625
215,-4.918548107147217,-5.103414058685303
216,-5.705746650695801,-5.885257720947266
217,-5.685550212860107,-6.208062648773193
218,-3.764014720916748,-3.8487396240234375
219,-4.7456841468811035,-5.067412376403809
220,-6.015298366546631,-6.337508201599121
221,-4.743458271026611,-5.076688289642334
222,-6.120507717132568,-6.025420665740967
223,-6.351773738861084,-6.525156497955322
224,-4.183892250061035,-4.419369220733643
225,-4.87904167175293,-4.859168529510498
226,-5.13123893737793,-5.2942609786987305
227,-4.81208610534668,-5.1312055587768555
228,-5.479254722595215,-5.556085586547852
229,-3.804170846939087,-3.982861280441284
230,-4.416853904724121,-4.842804908752441
231,-7.590412139892578,-7.61306095123291
232,-6.17970609664917,-6.383795738220215
233,-3.7625017166137695,-4.016203880310059
234,-5.171655654907227,-5.111354827880859
235,-7.3127593994140625,-7.478151798248291
236,-6.590334415435791,-6.794200420379639
237,-4.051420211791992,-4.0057373046875
238,-6.713572978973389,-6.489605903625488
239,-5.181796073913574,-5.01052713394165
240,-4.751521587371826,-4.793671607971191
241,-6.181631088256836,-6.230144023895264
242,-5.354166030883789,-5.405350208282471
243,-5.535000801086426,-5.897019386291504
244,-6.121768951416016,-6.444048881530762
245,-4.2969536781311035,-4.25786828994751
246,-6.890614986419678,-7.080502986907959
247,-3.934272289276123,-4.046581268310547
248,-5.081387996673584,-4.848215103149414
249,-7.400372505187988,-8.216798782348633
250,-4.091576099395752,-4.063846111297607
251,-3.854565143585205,-3.854565143585205
252,-6.910303592681885,-7.138636112213135
253,-5.7266526222229,-5.984458923339844
254,-5.449032306671143,-5.9338555335998535
255,-5.036569118499756,-5.107266902923584
256,-4.0472259521484375,-4.182666778564453
257,-6.02129602432251,-6.0455546379089355
258,-3.5167510509490967,-3.598015546798706
259,-7.301640033721924,-7.226975917816162
260,-4.678699016571045,-4.776128768920898
261,-6.7743330001831055,-7.145068645477295
262,-4.7333807945251465,-4.941256046295166
263,-5.215991020202637,-5.358261585235596
264,-6.350224018096924,-6.456021785736084
265,-5.11803674697876,-5.73978328704834
266,-5.091477870941162,-5.713174343109131
267,-7.648394584655762,-7.9178242683410645
268,-6.601517677307129,-6.968960285186768
269,-6.929694175720215,-7.2615461349487305
270,-5.8966779708862305,-5.94842529296875
271,-5.496713161468506,-5.934074401855469
272,-6.194586277008057,-6.449675559997559
273,-4.6355156898498535,-4.69913911819458
274,-4.153144836425781,-4.381786823272705
275,-8.550796508789062,-8.346179962158203
276,-6.30115270614624,-6.53912353515625
277,-5.867012977600098,-6.056818008422852
278,-3.8388617038726807,-4.164186954498291
279,-4.353672504425049,-5.001924991607666
280,-4.5442891120910645,-4.743879795074463
281,-4.78986120223999,-5.140686988830566
282,-6.128741264343262,-6.624094486236572
283,-4.5185370445251465,-4.651196002960205
284,-3.6981635093688965,-3.9084103107452393
285,-5.70836067199707,-6.379968166351318
286,-6.543918609619141,-6.862168788909912
287,-6.728368759155273,-7.021734714508057
288,-4.08659553527832,-4.2521514892578125
289,-5.947622776031494,-6.142806053161621
290,-5.8574676513671875,-6.1119866371154785
291,-4.538297176361084,-4.754520416259766
292,-5.169924736022949,-5.309807300567627
293,-5.099252223968506,-5.679502964019775
294,-5.6146697998046875,-5.78188419342041
295,-4.3257832527160645,-4.421256065368652
296,-5.3225579261779785,-5.834728240966797
297,-7.347531795501709,-7.973779201507568
298,-5.277197360992432,-5.743374347686768
299,-6.802297592163086,-7.026750087738037
300,-8.408846855163574,-8.545157432556152
301,-7.990523338317871,-8.261152267456055
302,-4.329397201538086,-4.742557525634766
303,-4.756671905517578,-5.366330623626709
304,-5.055266380310059,-5.570411682128906
305,-5.01120138168335,-5.511899471282959
306,-4.640271186828613,-5.145419597625732
307,-4.640271186828613,-5.145419597625732
308,-5.057194709777832,-5.446417808532715
309,-4.214705944061279,-4.689779281616211
310,-5.291748046875,-5.4638352394104
311,-5.680079936981201,-5.826421737670898
312,-4.999819755554199,-5.435953617095947
313,-5.759372234344482,-6.281626224517822
