idx,good_score,bad_score
1,-8.0286283493042,-8.605887413024902
2,-6.988720893859863,-8.672330856323242
3,-8.222085952758789,-8.387542724609375
4,-7.100472927093506,-7.961463928222656
5,-6.739222049713135,-7.516328811645508
6,-6.749948978424072,-7.567976474761963
7,-6.7276997566223145,-7.5597991943359375
8,-7.890697479248047,-8.135642051696777
9,-6.902650356292725,-8.336963653564453
10,-7.997486114501953,-7.917069911956787
11,-6.968259811401367,-7.722977638244629
12,-6.752160549163818,-7.409352779388428
13,-6.695296764373779,-7.401091575622559
14,-6.836409568786621,-7.394365310668945
15,-8.475214958190918,-8.805290222167969
16,-7.562337398529053,-9.027629852294922
17,-8.47245979309082,-8.439010620117188
18,-7.494889259338379,-8.161294937133789
19,-7.314201831817627,-7.864410877227783
20,-7.287725925445557,-7.922978401184082
21,-7.340158939361572,-7.830315113067627
22,-8.140064239501953,-8.6235990524292
23,-7.356241703033447,-9.049620628356934
24,-8.323531150817871,-8.43283462524414
25,-7.237395286560059,-8.01804256439209
26,-6.8991570472717285,-7.63883113861084
27,-6.947995185852051,-7.714827537536621
28,-6.935925006866455,-7.657609462738037
29,-7.945888519287109,-8.516844749450684
30,-7.223565578460693,-8.680453300476074
31,-8.01395034790039,-8.172384262084961
32,-7.11700963973999,-7.9058403968811035
33,-6.870641708374023,-7.578116416931152
34,-6.893375396728516,-7.624904632568359
35,-6.9443817138671875,-7.564312934875488
36,-8.084951400756836,-8.539111137390137
37,-7.306714057922363,-8.765463829040527
38,-7.9931488037109375,-7.995723724365234
39,-7.130124092102051,-7.879220485687256
40,-6.717691421508789,-7.395884037017822
41,-6.764267444610596,-7.458168983459473
42,-6.7620062828063965,-7.437149524688721
43,-8.046182632446289,-8.481413841247559
44,-7.073936939239502,-8.520044326782227
45,-7.959651947021484,-7.980284690856934
46,-6.9915289878845215,-7.753246784210205
47,-6.865234851837158,-7.468282699584961
48,-6.780335903167725,-7.383203029632568
49,-6.958840847015381,-7.601870059967041
50,-8.098128318786621,-8.468433380126953
51,-7.1595611572265625,-8.429922103881836
52,-8.144109725952148,-8.195199966430664
53,-7.144615650177002,-7.946511268615723
54,-6.895420074462891,-7.560937404632568
55,-6.867497444152832,-7.5470075607299805
56,-7.043606758117676,-7.741677284240723
57,-8.366113662719727,-9.038358688354492
58,-7.285379886627197,-8.873931884765625
59,-8.428413391113281,-8.476799011230469
60,-7.412491321563721,-8.311360359191895
61,-7.005009651184082,-7.8329291343688965
62,-7.084203720092773,-7.940363883972168
63,-7.093256950378418,-7.892457008361816
64,-8.591876029968262,-9.086844444274902
65,-7.692853927612305,-8.934574127197266
66,-8.653802871704102,-8.621450424194336
67,-7.549777030944824,-8.242743492126465
68,-7.238483905792236,-7.8802361488342285
69,-7.298661708831787,-7.987882137298584
70,-7.308434009552002,-7.7757697105407715
71,-8.50513744354248,-8.666231155395508
72,-7.345272064208984,-8.770845413208008
73,-8.762611389160156,-8.528639793395996
74,-7.509618759155273,-8.178789138793945
75,-7.191833972930908,-7.820675849914551
76,-7.1768083572387695,-7.891007900238037
77,-7.227304458618164,-7.947082996368408
78,-8.271544456481934,-8.182100296020508
79,-7.072576522827148,-8.272308349609375
80,-8.437840461730957,-7.97053337097168
81,-7.448228359222412,-8.03107738494873
82,-7.187435150146484,-7.66342830657959
83,-7.232989311218262,-7.81408166885376
84,-7.296507835388184,-7.848233222961426
85,-8.955581665039062,-8.739205360412598
86,-8.042667388916016,-9.246858596801758
87,-8.875404357910156,-8.389801025390625
88,-7.911502838134766,-8.480169296264648
89,-7.648713111877441,-8.050860404968262
90,-7.733386993408203,-8.249468803405762
91,-7.7618303298950195,-8.30067253112793
92,-8.734173774719238,-8.64104175567627
93,-7.63918924331665,-8.984090805053711
94,-8.87624740600586,-8.36470890045166
95,-7.592823028564453,-8.26694393157959
96,-7.339279651641846,-7.868254661560059
97,-7.473095893859863,-8.107399940490723
98,-7.480863571166992,-8.19354248046875
99,-8.695972442626953,-8.638219833374023
100,-7.85136604309082,-9.037786483764648
101,-8.822988510131836,-8.404080390930176
102,-7.661253929138184,-8.28917407989502
103,-7.440862655639648,-7.9423909187316895
104,-7.514402389526367,-8.092615127563477
105,-7.525461673736572,-8.118463516235352
106,-8.579297065734863,-8.590110778808594
107,-7.676758766174316,-8.877006530761719
108,-8.359745025634766,-7.952987194061279
109,-7.519144535064697,-8.174055099487305
110,-7.1811604499816895,-7.757812976837158
111,-7.213161468505859,-7.8293328285217285
112,-7.297061920166016,-7.9324517250061035
113,-8.70790958404541,-8.697741508483887
114,-7.688492774963379,-8.899548530578613
115,-8.65544605255127,-8.308318138122559
116,-7.470407962799072,-8.215415954589844
117,-7.390688419342041,-7.975870609283447
118,-7.375856399536133,-7.973169326782227
119,-7.506049156188965,-8.143190383911133
120,-8.657182693481445,-8.475805282592773
121,-7.654701232910156,-8.73043155670166
122,-8.76463794708252,-8.285375595092773
123,-7.589280605316162,-8.28705883026123
124,-7.330276966094971,-7.906711578369141
125,-7.418084621429443,-8.041693687438965
126,-7.493417263031006,-8.188384056091309
127,-9.228839874267578,-9.303398132324219
128,-7.8591203689575195,-9.186668395996094
129,-9.29061508178711,-8.851728439331055
130,-7.89887809753418,-8.652877807617188
131,-7.595055103302002,-8.297637939453125
132,-7.6441216468811035,-8.390337944030762
133,-7.758847236633301,-8.526350021362305
134,-9.176858901977539,-9.016193389892578
135,-8.113508224487305,-9.168767929077148
136,-9.17699146270752,-8.662088394165039
137,-8.048110008239746,-8.626029014587402
138,-7.763071060180664,-8.219754219055176
139,-7.837685585021973,-8.380566596984863
140,-7.883236408233643,-8.403276443481445
141,-8.84947395324707,-8.945551872253418
142,-7.584974765777588,-8.947563171386719
143,-9.023954391479492,-8.737163543701172
144,-7.796770095825195,-8.45982837677002
145,-7.408700942993164,-7.965919494628906
146,-7.493765354156494,-8.122228622436523
147,-7.606564521789551,-8.154834747314453
148,-8.658998489379883,-8.626363754272461
149,-7.346050262451172,-8.664716720581055
150,-8.834543228149414,-8.505353927612305
151,-7.754127502441406,-8.358438491821289
152,-7.405062675476074,-7.879461288452148
153,-7.45185661315918,-8.013447761535645
154,-7.540548324584961,-8.103544235229492
155,-9.179339408874512,-9.002978324890137
156,-8.001360893249512,-9.274751663208008
157,-9.190852165222168,-8.82526683807373
158,-8.078109741210938,-8.597415924072266
159,-7.75331974029541,-8.131575584411621
160,-7.830986976623535,-8.307598114013672
161,-7.866968631744385,-8.3530912399292
162,-8.950400352478027,-8.967662811279297
163,-7.742687225341797,-9.127089500427246
164,-9.102619171142578,-8.764007568359375
165,-7.776486873626709,-8.454096794128418
166,-7.3733601570129395,-7.87896728515625
167,-7.5357184410095215,-8.160476684570312
168,-7.601363182067871,-8.25829792022705
169,-8.790069580078125,-8.711363792419434
170,-7.704951286315918,-8.926145553588867
171,-8.937518119812012,-8.60612678527832
172,-7.740370273590088,-8.322010040283203
173,-7.429142951965332,-7.868757724761963
174,-7.504185676574707,-7.982590675354004
175,-7.540272235870361,-8.045621871948242
176,-8.732555389404297,-8.677608489990234
177,-7.563796043395996,-8.71959114074707
178,-8.507261276245117,-8.119606018066406
179,-7.602567672729492,-8.251022338867188
180,-7.171835899353027,-7.712106227874756
181,-7.245229721069336,-7.795977592468262
182,-7.303216457366943,-7.904237747192383
183,-9.072154998779297,-9.018274307250977
184,-7.745155334472656,-9.044814109802246
185,-9.052530288696289,-8.759241104125977
186,-7.691093444824219,-8.46241283416748
187,-7.512077331542969,-8.072144508361816
188,-7.516878604888916,-8.082001686096191
189,-7.707446098327637,-8.270547866821289
190,-8.864386558532715,-8.691248893737793
191,-7.664867401123047,-8.72858715057373
192,-8.980852127075195,-8.544745445251465
193,-7.758903980255127,-8.434478759765625
194,-7.398229598999023,-7.919397830963135
195,-7.533398628234863,-8.089975357055664
196,-7.63466739654541,-8.216114044189453
197,-9.420404434204102,-9.48043441772461
198,-7.883039474487305,-9.318092346191406
199,-9.488524436950684,-9.156044006347656
200,-8.007986068725586,-8.809248924255371
201,-7.677087306976318,-8.341853141784668
202,-7.760415077209473,-8.422447204589844
203,-7.838507652282715,-8.549548149108887
204,-9.379157066345215,-9.223428726196289
205,-8.1262788772583,-9.287115097045898
206,-9.411420822143555,-8.936034202575684
207,-8.252610206604004,-8.832025527954102
208,-7.919174671173096,-8.393366813659668
209,-8.019477844238281,-8.533270835876465
210,-8.0173921585083,-8.516021728515625
211,-8.193206787109375,-8.63354778289795
212,-7.066053867340088,-8.74328899383545
213,-8.26994800567627,-8.326864242553711
214,-7.171244144439697,-7.95703125
215,-6.803887844085693,-7.494302272796631
216,-6.81979513168335,-7.529983997344971
217,-6.814466953277588,-7.610621452331543
218,-8.115182876586914,-8.391477584838867
219,-7.074985504150391,-8.393085479736328
220,-8.192962646484375,-8.072696685791016
221,-7.205463886260986,-7.880003929138184
222,-6.8556809425354,-7.469945907592773
223,-6.825175762176514,-7.449154853820801
224,-6.91894006729126,-7.511247158050537
225,-8.455756187438965,-8.745552062988281
226,-7.516058921813965,-8.904460906982422
227,-8.400667190551758,-8.31147289276123
228,-7.3331074714660645,-8.065256118774414
229,-7.066946983337402,-7.499320983886719
230,-7.020634651184082,-7.644632816314697
231,-7.122479438781738,-7.733792304992676
232,-8.060680389404297,-8.51266098022461
233,-7.239194393157959,-8.84127140045166
234,-8.157183647155762,-8.200484275817871
235,-7.19080924987793,-8.010937690734863
236,-6.743399620056152,-7.423281192779541
237,-6.789012432098389,-7.545364856719971
238,-6.726032733917236,-7.528421878814697
239,-7.975246429443359,-8.427778244018555
240,-7.175576686859131,-8.632769584655762
241,-7.9826154708862305,-8.056102752685547
242,-7.080533981323242,-7.801095485687256
243,-6.777703762054443,-7.381767749786377
244,-6.728785991668701,-7.392678260803223
245,-6.85505485534668,-7.45266580581665
246,-8.11389446258545,-8.524779319763184
247,-7.228817939758301,-8.677114486694336
248,-7.943719387054443,-7.928195953369141
249,-7.085678577423096,-7.861714839935303
250,-6.579651832580566,-7.307822227478027
251,-6.637202739715576,-7.347886562347412
252,-6.5729241371154785,-7.315954208374023
253,-8.182991027832031,-8.630377769470215
