idx,good_score,bad_score
1,-8.654197692871094,-9.080977439880371
2,-7.702609062194824,-9.262438774108887
3,-8.642026901245117,-9.174551010131836
4,-7.681509494781494,-8.407331466674805
5,-7.388875961303711,-8.030614852905273
6,-7.452922821044922,-8.112669944763184
7,-7.572396755218506,-8.191705703735352
8,-8.461272239685059,-8.593031883239746
9,-7.439313888549805,-8.568733215332031
10,-8.51981258392334,-8.739821434020996
11,-7.353743076324463,-8.086405754089355
12,-7.10233736038208,-7.777119159698486
13,-7.102736473083496,-7.794382095336914
14,-7.136866092681885,-7.776466369628906
15,-8.656282424926758,-9.061607360839844
16,-7.661531448364258,-9.140693664550781
17,-8.545145988464355,-9.03576946258545
18,-7.663626670837402,-8.314419746398926
19,-7.368671417236328,-7.983193397521973
20,-7.403597354888916,-8.018428802490234
21,-7.452138900756836,-8.047846794128418
22,-8.607442855834961,-9.0538969039917
23,-7.7233147621154785,-9.155082702636719
24,-8.579029083251953,-9.167577743530273
25,-7.582257270812988,-8.254465103149414
26,-7.2610015869140625,-7.884411811828613
27,-7.305635929107666,-7.903456687927246
28,-7.373106956481934,-7.962618350982666
29,-8.309614181518555,-8.603168487548828
30,-7.456683158874512,-8.822588920593262
31,-8.29477310180664,-8.713736534118652
32,-7.419601917266846,-8.026298522949219
33,-7.080997467041016,-7.61707878112793
34,-7.121090888977051,-7.674400806427002
35,-7.178502559661865,-7.717854022979736
36,-8.286918640136719,-8.70124340057373
37,-7.436647891998291,-8.79115104675293
38,-8.276811599731445,-8.701322555541992
39,-7.276752471923828,-7.950510025024414
40,-6.9662675857543945,-7.56583309173584
41,-6.931473731994629,-7.557806491851807
42,-7.04337739944458,-7.640085697174072
43,-8.469069480895996,-8.79817008972168
44,-7.493319511413574,-8.783424377441406
45,-8.454272270202637,-8.849328994750977
46,-7.508442401885986,-8.079473495483398
47,-7.2531609535217285,-7.773036003112793
48,-7.291824817657471,-7.810612678527832
49,-7.298185348510742,-7.820681571960449
50,-8.486434936523438,-8.861400604248047
51,-7.601072788238525,-8.883426666259766
52,-8.429838180541992,-8.87498664855957
53,-7.529679298400879,-8.162250518798828
54,-7.211157321929932,-7.7336626052856445
55,-7.226983070373535,-7.770622253417969
56,-7.324125289916992,-7.869606971740723
57,-8.649352073669434,-9.084396362304688
58,-7.704090118408203,-9.119482040405273
59,-8.553214073181152,-9.069986343383789
60,-7.490063667297363,-8.214401245117188
61,-7.279355049133301,-7.876156806945801
62,-7.333169937133789,-7.931092262268066
63,-7.3827409744262695,-7.985726356506348
64,-8.988321304321289,-9.330747604370117
65,-8.035707473754883,-9.487068176269531
66,-8.946678161621094,-9.347286224365234
67,-7.9676289558410645,-8.58258056640625
68,-7.676713466644287,-8.223739624023438
69,-7.717398643493652,-8.258880615234375
70,-7.772121429443359,-8.309399604797363
71,-9.598419189453125,-9.553709030151367
72,-8.386035919189453,-10.050395965576172
73,-9.477892875671387,-9.57876968383789
74,-8.235424995422363,-8.959277153015137
75,-8.006317138671875,-8.637053489685059
76,-8.159412384033203,-8.842245101928711
77,-8.231779098510742,-8.843146324157715
78,-9.267168998718262,-8.88492202758789
79,-8.091772079467773,-9.174127578735352
80,-9.200471878051758,-9.045434951782227
81,-7.997608661651611,-8.655313491821289
82,-7.795830249786377,-8.390914916992188
83,-7.883696556091309,-8.491250991821289
84,-7.853672981262207,-8.434958457946777
85,-9.461139678955078,-9.413673400878906
86,-8.279500961303711,-9.701959609985352
87,-9.277847290039062,-9.342780113220215
88,-8.157049179077148,-8.82310962677002
89,-7.877415657043457,-8.513944625854492
90,-8.045300483703613,-8.674173355102539
91,-8.01244068145752,-8.6394624710083
92,-9.380012512207031,-9.42554759979248
93,-8.43331527709961,-9.822759628295898
94,-9.351103782653809,-9.486227989196777
95,-8.15361499786377,-8.853351593017578
96,-7.8689680099487305,-8.496410369873047
97,-8.016761779785156,-8.654363632202148
98,-8.050569534301758,-8.667716979980469
99,-9.158125877380371,-9.01166820526123
100,-8.246077537536621,-9.541869163513184
101,-9.097949028015137,-9.096261978149414
102,-8.035754203796387,-8.630094528198242
103,-7.707277774810791,-8.253511428833008
104,-7.8957414627075195,-8.4423246383667
105,-7.887958526611328,-8.42713737487793
106,-9.235160827636719,-9.153552055358887
107,-8.189406394958496,-9.631772994995117
108,-9.060111045837402,-9.208160400390625
109,-7.891702175140381,-8.579947471618652
110,-7.620543003082275,-8.266504287719727
111,-7.688852310180664,-8.352630615234375
112,-7.751551151275635,-8.3774995803833
113,-9.313468933105469,-9.162245750427246
114,-8.145491600036621,-9.45307731628418
115,-9.315959930419922,-9.235757827758789
116,-8.071003913879395,-8.670604705810547
117,-7.8489251136779785,-8.394000053405762
118,-8.011417388916016,-8.557798385620117
119,-7.9861955642700195,-8.53553581237793
120,-9.213675498962402,-9.13742446899414
121,-8.266727447509766,-9.511903762817383
122,-9.18912124633789,-9.243476867675781
123,-8.063055992126465,-8.684666633605957
124,-7.807318210601807,-8.32575798034668
125,-7.931763648986816,-8.480743408203125
126,-7.965274810791016,-8.509599685668945
127,-9.430731773376465,-9.31821346282959
128,-8.313799858093262,-9.666351318359375
129,-9.248188018798828,-9.324809074401855
130,-8.052776336669922,-8.738348960876465
131,-7.842223167419434,-8.433709144592285
132,-8.011850357055664,-8.607075691223145
133,-8.02420425415039,-8.593559265136719
134,-9.885316848754883,-9.699283599853516
135,-8.763017654418945,-10.219348907470703
136,-9.763586044311523,-9.715879440307617
137,-8.567143440246582,-9.199075698852539
138,-8.304122924804688,-8.861071586608887
139,-8.476119995117188,-9.020788192749023
140,-8.458742141723633,-9.025045394897461
141,-9.674507141113281,-9.556262969970703
142,-8.372733116149902,-9.712991714477539
143,-9.660634994506836,-9.641477584838867
144,-8.30567455291748,-8.99536418914795
145,-7.989452362060547,-8.554158210754395
146,-8.16862678527832,-8.756179809570312
147,-8.224203109741211,-8.790169715881348
148,-9.429950714111328,-9.090421676635742
149,-8.23208999633789,-9.153250694274902
150,-9.378168106079102,-9.152576446533203
151,-8.00809383392334,-8.606480598449707
152,-7.76151704788208,-8.265753746032715
153,-7.8054986000061035,-8.350030899047852
154,-7.756850242614746,-8.274961471557617
155,-9.881750106811523,-9.822771072387695
156,-8.623590469360352,-9.83756160736084
157,-9.74787425994873,-9.748266220092773
158,-8.332313537597656,-9.047842025756836
159,-8.000246047973633,-8.626256942749023
160,-8.17456340789795,-8.785128593444824
161,-8.114068984985352,-8.76086711883545
162,-9.73556137084961,-9.76416015625
163,-8.657113075256348,-9.783038139343262
164,-9.789108276367188,-9.916769981384277
165,-8.273280143737793,-8.942750930786133
166,-7.884727954864502,-8.469331741333008
167,-8.050329208374023,-8.627586364746094
168,-8.075968742370605,-8.64172649383545
169,-9.412548065185547,-9.251633644104004
170,-8.456592559814453,-9.542806625366211
171,-9.417695999145508,-9.31479263305664
172,-8.126279830932617,-8.746143341064453
173,-7.71331787109375,-8.256394386291504
174,-7.890483856201172,-8.441715240478516
175,-7.867936611175537,-8.422094345092773
176,-9.341909408569336,-9.38627815246582
177,-8.25540828704834,-9.415948867797852
178,-9.2525634765625,-9.322893142700195
179,-7.815365791320801,-8.49267292022705
180,-7.465274810791016,-8.070110321044922
181,-7.5544586181640625,-8.173988342285156
182,-7.555854797363281,-8.152518272399902
183,-9.511218070983887,-9.393753051757812
184,-8.29316520690918,-9.394411087036133
185,-9.57780647277832,-9.467178344726562
186,-8.145672798156738,-8.733668327331543
187,-7.853199005126953,-8.367107391357422
188,-8.016590118408203,-8.517461776733398
189,-7.944299221038818,-8.473731994628906
190,-9.528059959411621,-9.475629806518555
191,-8.443277359008789,-9.502452850341797
192,-9.51167106628418,-9.52218246459961
193,-8.131298065185547,-8.776094436645508
194,-7.794159412384033,-8.308862686157227
195,-7.890671253204346,-8.404661178588867
196,-7.970451354980469,-8.507793426513672
197,-9.537622451782227,-9.442861557006836
198,-8.348127365112305,-9.464000701904297
199,-9.410760879516602,-9.407041549682617
200,-8.037713050842285,-8.737590789794922
201,-7.776893615722656,-8.370479583740234
202,-7.927799224853516,-8.51894474029541
203,-7.941650390625,-8.536696434020996
204,-10.112518310546875,-9.934000015258789
205,-8.887517929077148,-10.115310668945312
206,-10.059558868408203,-9.956441879272461
207,-8.657246589660645,-9.303030967712402
208,-8.306174278259277,-8.846785545349121
209,-8.47797966003418,-9.022235870361328
210,-8.467408180236816,-9.008221626281738
211,-8.692520141601562,-9.099940299987793
212,-7.710358142852783,-9.40102481842041
213,-8.597455024719238,-8.964311599731445
214,-7.619839191436768,-8.472578048706055
215,-7.407306671142578,-8.118361473083496
216,-7.410898685455322,-8.164668083190918
217,-7.557938098907471,-8.30020809173584
218,-8.78778076171875,-8.77783203125
219,-7.655316352844238,-8.842781066894531
220,-8.76321029663086,-8.833717346191406
221,-7.683551788330078,-8.403667449951172
222,-7.520046234130859,-8.13871955871582
223,-7.425150394439697,-8.070115089416504
224,-7.502861976623535,-8.115715980529785
225,-9.043984413146973,-9.303170204162598
226,-7.9626336097717285,-9.537971496582031
227,-8.848053932189941,-9.18424129486084
228,-7.935002326965332,-8.603398323059082
229,-7.746430397033691,-8.325976371765137
230,-7.707408905029297,-8.315010070800781
231,-7.809734344482422,-8.386507034301758
